Date,Open,High,Low,Close,Volume,Change
2015-12-22,10378,10378,10251,10311,491735,-0.00722125938763718
2015-12-23,10348,10348,10241,10247,499728,-0.006206963437106028
2015-12-24,10232,10246,10118,10120,441201,-0.012393871376988441
2015-12-28,10113,10275,10073,10277,410980,0.015513833992094828
2015-12-29,10212,10624,10212,10626,491384,0.03395932665174661
2015-12-30,10678,10820,10634,10822,395520,0.01844532279314892
2016-01-04,10844,10933,10619,10748,619538,-0.006837922749953762
2016-01-05,10584,10854,10534,10857,882234,0.010141421659843664
2016-01-06,10869,10953,10718,10954,545702,0.008934328083264331
2016-01-07,10884,11003,10723,10832,853205,-0.011137484024100752
2016-01-08,10609,10924,10559,10857,3667733,0.002307976366322073
2016-01-11,10849,11003,10728,10768,364475,-0.008197476282582716
2016-01-12,10795,10874,10698,10713,368017,-0.0051077265973253905
2016-01-13,10830,10953,10777,10944,2358320,0.02156258751050122
2016-01-14,10805,10938,10728,10929,525499,-0.0013706140350877583
2016-01-15,11085,11085,10777,10837,507937,-0.008417970537103137
2016-01-18,10762,11023,10747,11023,473409,0.017163421611146923
2016-01-19,11045,11090,10933,11058,427540,0.003175179170824549
2016-01-20,11080,11154,10805,10959,339438,-0.008952794357026561
2016-01-21,10953,11013,10790,10896,356769,-0.005748699698877591
2016-01-22,10983,11028,10785,10929,322920,0.003028634361233573
2016-01-25,11036,11130,11003,11107,530587,0.01628694299569955
2016-01-26,11060,11144,11060,11117,359725,0.0009003331232555478
2016-01-27,11174,11174,10914,10959,391438,-0.014212467392282102
2016-01-28,10948,11065,10889,11038,356251,0.007208686923989349
2016-01-29,11075,11080,10938,11083,416093,0.004076825511868165
2016-02-01,11174,11204,11100,11199,283150,0.010466480194893046
2016-02-02,11214,11224,11159,11194,439150,-0.0004464684346816572
2016-02-03,11130,11179,11070,11175,445326,-0.0016973378595676047
2016-02-04,11179,11214,11080,11122,710169,-0.00474272930648767
2016-02-05,11120,11120,11023,11068,380278,-0.004855241862974258
2016-02-11,10869,10874,10472,10483,531719,-0.05285507770148179
2016-02-12,10353,10378,9528,9677,593824,-0.07688638748449872
2016-02-15,9813,9922,9686,9840,1014078,0.01684406324274046
2016-02-16,9946,10142,9932,10071,545271,0.023475609756097526
2016-02-17,10093,10157,9788,9790,710033,-0.027901896534604287
2016-02-18,9990,10078,9961,10071,502689,0.028702757916241106
2016-02-19,10078,10182,10034,10178,454044,0.010624565584351098
2016-02-22,10192,10319,10192,10301,409585,0.012084888976223285
2016-02-23,10383,10383,10088,10158,677786,-0.013882147364333575
2016-02-24,10108,10192,10068,10124,624182,-0.003347115573931858
2016-02-25,10207,10207,10108,10168,663069,0.00434610825760573
2016-02-26,10251,10251,10133,10197,364849,0.0028520849724626984
2016-02-29,10197,10255,10137,10257,630334,0.005884083553986397
2016-03-02,10343,10462,10343,10448,736051,0.01862142926781707
2016-03-03,10507,10658,10428,10659,418218,0.020195252679938713
2016-03-04,10688,10698,10559,10688,439904,0.002720705507083254
2016-03-07,10703,10747,10507,10567,437687,-0.011321107784431184
2016-03-08,10668,10698,10467,10582,398617,0.001419513580013243
2016-03-09,10569,10698,10526,10698,447258,0.010962010962010993
2016-03-10,10703,10737,10643,10708,534081,0.0009347541596560482
2016-03-11,10757,10795,10668,10684,498072,-0.0022413149047441072
2016-03-14,10742,10790,10673,10713,399076,0.0027143391988020404
2016-03-15,10673,10762,10629,10631,450341,-0.007654251843554505
2016-03-16,10629,10673,10614,10636,427463,0.000470322641331844
2016-03-17,10737,10785,10658,10679,407799,0.004042873260624358
2016-03-18,10747,10757,10663,10758,691798,0.007397696413521837
2016-03-21,10839,10844,10629,10688,699862,-0.006506785647889979
2016-03-22,10693,10733,10589,10674,617489,-0.0013098802395209441
2016-03-23,10688,10757,10624,10650,412192,-0.0022484541877458852
2016-03-24,10648,10673,10521,10532,522365,-0.011079812206572726
2016-03-25,10521,10609,10497,10512,507120,-0.0018989745537409952
2016-03-28,10549,10549,10363,10366,407340,-0.01388888888888884
2016-03-29,10373,10531,10373,10512,337089,0.014084507042253502
2016-03-30,10589,10589,10517,10517,399641,0.0004756468797564306
2016-03-31,10531,10604,10482,10562,417227,0.0042787867262528145
2016-04-01,10539,10668,10539,10669,405132,0.01013065707252414
2016-04-04,10663,10777,10663,10778,410612,0.010216515137313698
2016-04-05,10777,10805,10663,10713,421206,-0.006030803488587866
2016-04-06,10781,10785,10604,10655,505835,-0.0054139830112946985
2016-04-07,10693,10737,10668,10738,494370,0.00778977006100412
2016-04-08,10737,10767,10653,10655,418954,-0.007729558577016182
2016-04-11,10693,10747,10569,10582,463737,-0.006851243547630226
2016-04-12,10579,10624,10507,10532,394104,-0.0047250047250047
2016-04-14,10634,10663,10467,10522,538668,-0.0009494872768704976
2016-04-15,10526,10579,10482,10512,540119,-0.0009503896597604644
2016-04-18,10487,10574,10442,10502,545646,-0.0009512937595129722
2016-04-19,10589,10599,10502,10596,651111,0.008950676061702634
2016-04-20,10668,10668,10559,10611,433413,0.0014156285390714007
2016-04-21,10609,10619,10526,10567,426824,-0.004146640278955838
2016-04-22,10599,10599,10544,10562,401566,-0.0004731711933377847
2016-04-25,10604,10614,10549,10596,425104,0.003219087294073164
2016-04-26,10614,10643,10544,10567,401026,-0.0027368818422045527
2016-04-27,10624,10624,10507,10517,329107,-0.004731711933377514
2016-04-28,10535,10555,10452,10458,365701,-0.005609964818864666
2016-04-29,10452,10472,10368,10473,385726,0.0014343086632242485
2016-05-02,10467,10472,10284,10286,372182,-0.017855437792418605
2016-05-03,10284,10423,10284,10423,419134,0.01331907447015368
2016-05-04,10433,10433,10343,10345,386138,-0.0074834500623620626
2016-05-09,10393,10418,10289,10350,271066,0.0004833252779119501
2016-05-10,10348,10437,10348,10438,262665,0.008502415458937262
2016-05-11,10492,10527,10467,10522,325185,0.008047518681739696
2016-05-12,10507,10540,10447,10542,285375,0.0019007793195209288
2016-05-13,10545,10550,10467,10527,264398,-0.001422879908935637
2016-05-16,10527,10531,10462,10478,349100,-0.004654697444666067
2016-05-17,10477,10502,10314,10345,645342,-0.012693262072914657
2016-05-18,10309,10334,10161,10162,416345,-0.017689705171580528
2016-05-19,10161,10196,10004,10098,615470,-0.0062979728399921164
2016-05-20,10077,10216,10042,10216,437821,0.011685482273717573
2016-05-23,10240,10314,10226,10261,548744,0.004404855129209073
2016-05-24,10284,10319,10226,10251,445678,-0.0009745638826624825
2016-05-25,10329,10353,10255,10305,311060,0.005267778753292429
2016-05-26,10353,10378,10236,10241,309167,-0.006210577389616723
2016-05-27,10240,10280,10236,10266,414791,0.002441167854701609
2016-05-30,10329,10398,10265,10389,753773,0.01198129748684984
2016-05-31,10393,10477,10348,10478,338222,0.008566753296756158
2016-06-01,10517,10531,10442,10458,402536,-0.0019087612139720989
2016-06-02,10482,10531,10423,10478,395032,0.0019124115509656647
2016-06-03,10477,10477,10403,10428,392622,-0.004771903034930358
2016-06-07,10447,10540,10437,10502,375589,0.007096279248177906
2016-06-08,10512,10570,10452,10572,254990,0.006665397067225243
2016-06-09,10600,10664,10433,10547,267171,-0.0023647370412409607
2016-06-10,10545,10575,10497,10557,264621,0.0009481369109698434
2016-06-13,10462,10462,10348,10365,267117,-0.01818698493890314
2016-06-14,10353,10423,10265,10335,255296,-0.0028943560057886897
2016-06-15,10329,10413,10260,10394,339857,0.00570875665215298
2016-06-16,10423,10433,10151,10187,362252,-0.019915335770636866
2016-06-17,10211,10275,10097,10153,341765,-0.003337587120840313
2016-06-20,10211,10275,10151,10266,348688,0.011129715355067571
2016-06-21,10314,10314,10211,10271,384453,0.0004870446132865247
2016-06-22,10299,10319,10231,10246,391528,-0.0024340375815402604
2016-06-23,10240,10240,10033,10128,522504,-0.011516689439781347
2016-06-24,10280,10280,9466,9708,479810,-0.041469194312796165
2016-06-27,9392,9786,9392,9723,422209,0.0015451174289244918
2016-06-28,9594,9860,9579,9832,450759,0.011210531728890194
2016-06-29,9915,10019,9915,9975,410994,0.014544344995931713
2016-06-30,9974,10176,9974,10177,332509,0.020250626566415963
2016-07-01,10176,10329,10117,10261,1229649,0.00825390586616881
2016-07-04,10255,10334,10255,10305,276474,0.004288081083715145
2016-07-05,10353,10428,10284,10413,354953,0.010480349344978102
2016-07-06,10343,10358,10196,10266,514366,-0.014116969173148974
2016-07-07,10309,10403,10309,10404,433480,0.013442431326709636
2016-07-08,10442,10452,10294,10320,407671,-0.008073817762399127
2016-07-11,10348,10408,10329,10408,308088,0.00852713178294584
2016-07-12,10408,10452,10353,10380,250955,-0.0026902382782475476
2016-07-13,10428,10467,10388,10389,371214,0.0008670520231213175
2016-07-14,10413,10433,10324,10385,357544,-0.00038502262007888977
2016-07-15,10428,10452,10314,10330,330282,-0.005296100144439042
2016-07-18,10338,10378,10270,10315,257280,-0.0014520813165537216
2016-07-19,10338,10368,10319,10335,387226,0.0019389238972369327
2016-07-20,10393,10408,10358,10394,360903,0.00570875665215298
2016-07-21,10433,10472,10433,10458,416510,0.0061573984991341035
2016-07-22,10467,10487,10428,10458,306369,0.0
2016-07-25,10502,10502,10398,10399,387005,-0.005641614075349022
2016-07-26,10403,10423,10324,10423,515706,0.002307914222521301
2016-07-27,10447,10447,10289,10330,381165,-0.008922575074354788
2016-07-28,10329,10368,10240,10345,616505,0.0014520813165537216
2016-07-29,10343,10408,10324,10404,356898,0.005703238279362033
2016-08-01,10403,10418,10289,10310,394310,-0.009034986543637102
2016-08-02,10255,10284,10196,10256,509484,-0.005237633365664407
2016-08-03,10236,10236,10112,10211,503832,-0.004387675507020239
2016-08-04,10245,10294,10201,10251,503654,0.003917344040740289
2016-08-05,10289,10289,10072,10138,425741,-0.011023314798556227
2016-08-08,10137,10171,10092,10172,428394,0.0033537186821859244
2016-08-09,10211,10334,10196,10271,578198,0.009732599292174626
2016-08-10,10309,10452,10309,10423,402451,0.014798948495764686
2016-08-11,10447,10477,10324,10370,673101,-0.00508490837570752
2016-08-12,10373,10413,10334,10350,408030,-0.0019286403085824189
2016-08-16,10383,10418,10319,10320,392775,-0.0028985507246376274
2016-08-17,10309,10324,10112,10256,481706,-0.006201550387596955
2016-08-18,10294,10304,10231,10305,374984,0.004777691107644255
2016-08-19,10304,10338,10260,10286,446173,-0.0018437651625424767
2016-08-22,10304,10314,10127,10153,386567,-0.012930196383433845
2016-08-23,10122,10240,10107,10138,477812,-0.0014773958435930767
2016-08-24,10166,10181,10107,10153,424284,0.0014795817715524961
2016-08-25,10166,10166,10072,10093,823583,-0.005909583374372085
2016-08-26,10077,10077,9984,10034,353505,-0.005845635589022069
2016-08-29,10019,10019,9772,9822,349021,-0.021128164241578595
2016-08-30,9836,9900,9811,9852,443643,0.0030543677458765295
2016-08-31,9845,9860,9693,9817,507841,-0.003552578156719499
2016-09-01,9816,9959,9767,9960,419789,0.014566568198023822
2016-09-02,9984,10029,9920,10024,532808,0.006425702811244882
2016-09-05,10029,10082,10029,10054,481008,0.002992817238627321
2016-09-06,10042,10082,9969,9985,526679,-0.006862940123333994
2016-09-07,10042,10067,9895,9925,405573,-0.006009013520280382
2016-09-08,9979,10004,9840,9970,475839,0.00453400503778334
2016-09-09,9949,9949,9826,9877,503401,-0.009327983951855523
2016-09-12,9708,9801,9668,9689,397975,-0.01903411967196522
2016-09-13,9762,9801,9708,9763,680665,0.007637527092579255
2016-09-19,9777,9831,9738,9832,591365,0.0070674997439310605
2016-09-20,9786,9959,9781,9950,382703,0.012001627339300214
2016-09-21,9959,9999,9910,9965,502406,0.0015075376884421399
2016-09-22,10037,10107,10014,10054,500321,0.008931259407927827
2016-09-23,10072,10137,10037,10103,522252,0.004873682116570466
2016-09-26,10097,10156,10062,10064,330517,-0.0038602395328120043
2016-09-27,10047,10137,10009,10128,376176,0.006359300476947549
2016-09-28,10102,10132,10024,10024,297369,-0.010268562401263837
2016-09-29,10052,10097,10042,10093,257134,0.0068834796488428385
2016-09-30,10047,10062,9910,9945,261550,-0.014663628257208017
2016-10-04,9920,10014,9900,9945,587820,0.0
2016-10-05,9954,9989,9920,9920,369611,-0.002513826043237799
2016-10-06,9964,9989,9910,9930,320386,0.0010080645161290036
2016-10-07,9925,9939,9723,9768,430314,-0.01631419939577039
2016-10-10,9762,9786,9703,9783,372121,0.0015356265356265553
2016-10-11,9772,9801,9653,9689,338388,-0.009608504548706986
2016-10-12,9663,9708,9629,9693,497284,0.00041283930230151533
2016-10-13,9683,9713,9584,9586,731046,-0.011038894047250558
2016-10-14,9599,9643,9559,9581,649418,-0.0005215939912371903
2016-10-17,9624,9624,9496,9531,749794,-0.005218661935079805
2016-10-18,9544,9614,9535,9605,900580,0.007764138075752713
2016-10-19,9624,9663,9604,9630,352728,0.0026028110359188616
2016-10-20,9648,9653,9549,9561,375723,-0.007165109034267925
2016-10-21,9559,9579,9476,9501,503155,-0.006275494195167819
2016-10-24,9506,9521,9407,9417,784395,-0.008841174613198666
2016-10-25,9412,9432,9249,9334,803693,-0.008813847297440836
2016-10-26,9288,9367,9220,9364,1472335,0.0032140561388471767
2016-10-27,9347,9574,9328,9576,1599597,0.022639897479709514
2016-10-28,9564,9564,9377,9427,879248,-0.015559732664995773
2016-10-31,9392,9392,9225,9260,1153413,-0.017715073724408614
2016-11-01,9200,9372,9190,9294,2376479,0.003671706263498997
2016-11-02,9235,9254,9071,9083,1644504,-0.022702819023025622
2016-11-03,9018,9185,9013,9127,3427213,0.004844214466585894
2016-11-04,9096,9150,9032,9097,1449133,-0.003286950805302946
2016-11-07,9141,9274,9141,9275,1191179,0.019566890183577046
2016-11-08,9298,9308,9249,9280,913931,0.0005390835579515141
2016-11-09,9303,9318,8727,8944,1058868,-0.036206896551724155
2016-11-10,9111,9328,9111,9329,6027491,0.043045617173524064
2016-11-11,9244,9313,9220,9250,439087,-0.008468217386643828
2016-11-14,9244,9249,9185,9186,1102638,-0.006918918918918937
2016-11-15,9165,9200,9076,9093,712158,-0.010124101894186777
2016-11-16,9126,9244,9126,9235,957596,0.015616408226108103
2016-11-17,9225,9254,9170,9230,643525,-0.0005414185165132368
2016-11-18,9220,9220,9096,9097,759386,-0.01440953412784396
2016-11-21,9071,9071,8894,8924,1040398,-0.019017258436847317
2016-11-22,8934,9008,8919,8989,1445826,0.007283729269385919
2016-11-23,8953,8983,8825,8871,1536346,-0.013127155412170466
2016-11-24,8869,8909,8717,8787,2338308,-0.009469056476158255
2016-11-25,8751,8840,8751,8841,2366440,0.006145442130419898
2016-11-28,8859,8864,8756,8757,797622,-0.009501187648456089
2016-11-29,8692,8790,8692,8762,823108,0.0005709717939934578
2016-11-30,8771,8795,8742,8796,1224260,0.0038803926044281845
2016-12-01,8780,8785,8697,8747,1391358,-0.00557071396089126
2016-12-02,8737,8742,8578,8580,1509919,-0.0190922602034983
2016-12-05,8568,8568,8465,8471,1249469,-0.012703962703962679
2016-12-06,8485,8553,8480,8505,2320129,0.004013693778774696
2016-12-07,8529,8598,8342,8500,1464800,-0.0005878894767783471
2016-12-08,8548,8638,8485,8530,1699936,0.003529411764705781
2016-12-09,8539,8717,8520,8712,812526,0.021336459554513576
2016-12-12,8761,8879,8737,8876,1704744,0.018824609733700592
2016-12-13,8864,8978,8825,8974,1274772,0.011041009463722329
2016-12-14,9042,9042,8944,8989,1249351,0.0016714954312457841
2016-12-15,8929,9061,8914,9063,993333,0.008232283902547488
2016-12-16,9076,9116,8998,9073,1758133,0.0011033873993158139
2016-12-19,9121,9121,9046,9083,1467198,0.0011021712774164083
2016-12-20,9101,9101,8948,8949,1041802,-0.01475283496642077
2016-12-21,8973,8993,8904,8934,1335795,-0.0016761649346295204
2016-12-22,8929,8958,8879,8886,952845,-0.005372733378106065
2016-12-23,8869,8983,8854,8984,1273023,0.011028584289894283
2016-12-26,8983,9003,8944,8949,577378,-0.003895814781834317
2016-12-27,8919,9003,8919,9003,813442,0.006034193764666407
2016-12-28,9106,9230,9061,9186,2009656,0.020326557814061896
2016-12-29,9205,9283,9150,9240,2135886,0.005878510777269863
2017-01-02,9240,9278,9180,9250,1660731,0.0010822510822510178
2017-01-03,9244,9269,9205,9245,1168692,-0.000540540540540535
2017-01-04,9278,9347,9244,9319,1411456,0.008004326663061168
2017-01-05,9357,9407,9328,9344,1302517,0.0026826912758879384
2017-01-06,9362,9392,9303,9384,1225856,0.0042808219178083196
2017-01-09,9397,9417,9333,9349,1221731,-0.0037297527706734446
2017-01-10,9338,9338,9170,9215,1602756,-0.014333083752272935
2017-01-11,9240,9293,9210,9245,1042056,0.0032555615843732344
2017-01-12,9244,9244,9145,9147,1260232,-0.010600324499729585
2017-01-13,9170,9278,9155,9225,1193819,0.008527386028206019
2017-01-16,9269,9269,9136,9147,1079500,-0.008455284552845499
2017-01-17,9155,9200,9061,9083,1007104,-0.006996829561604856
2017-01-18,9091,9141,9042,9107,1122700,0.002642298799955922
2017-01-19,9145,9185,9096,9097,680462,-0.0010980564401009696
2017-01-20,9096,9145,9056,9078,950385,-0.0020886006375728794
2017-01-23,9076,9106,8988,9008,353681,-0.007710949548358714
2017-01-24,8998,9027,8948,8949,874589,-0.006549733570159866
2017-01-25,8973,8998,8884,8919,499254,-0.003352329869259152
2017-01-26,8929,8993,8879,8994,787052,0.008409014463504949
2017-01-31,8983,9032,8958,8979,1226536,-0.0016677785190126748
2017-02-01,9003,9096,8973,9097,724990,0.013141775253368904
2017-02-02,9096,9136,8978,8984,1647151,-0.01242167747609102
2017-02-03,9003,9056,8929,8964,822968,-0.0022261798753339113
2017-02-06,8988,9027,8944,9028,656885,0.007139669790272141
2017-02-07,9008,9046,8963,8994,970852,-0.0037660611431102886
2017-02-08,8993,9008,8929,8994,457760,0.0
2017-02-09,8998,9018,8953,8994,882579,0.0
2017-02-10,9023,9061,8993,9028,897741,0.003780297976428759
2017-02-13,9051,9051,9003,9053,668180,0.0027691626052281926
2017-02-14,9071,9076,8993,9018,467971,-0.0038661217276041437
2017-02-15,9032,9126,9008,9127,617283,0.012086937236637896
2017-02-16,9145,9150,9091,9127,1506830,0.0
2017-02-17,9086,9170,9076,9147,632697,0.0021913005368685567
2017-02-20,9136,9175,9131,9161,504269,0.0015305564666010518
2017-02-21,9165,9210,9160,9191,717961,0.0032747516646653985
2017-02-22,9220,9235,9180,9200,1280422,0.0009792188010009362
2017-02-23,9180,9225,9126,9132,856664,-0.007391304347826089
2017-02-24,9170,9180,9126,9142,1075738,0.0010950503723170524
2017-02-27,9136,9160,9086,9112,1131072,-0.0032815576460293316
2017-02-28,9111,9141,9061,9088,863831,-0.0026338893766462146
2017-03-02,9121,9121,9023,9043,697422,-0.00495158450704225
2017-03-03,9008,9032,8904,8959,1579465,-0.009288952781156712
2017-03-06,8904,8988,8879,8979,2059021,0.00223239200803671
2017-03-07,8929,9008,8929,8984,712652,0.0005568548836172305
2017-03-08,9013,9023,8973,8984,1114137,0.0
2017-03-09,8998,9046,8968,8984,1710260,0.0
2017-03-10,8998,9126,8909,9097,1979271,0.01257791629563676
2017-03-13,9091,9101,9061,9097,1089278,0.0
2017-03-14,9116,9116,9027,9033,553125,-0.007035286358139992
2017-03-15,9037,9046,8894,8896,1478629,-0.0151666113140706
2017-03-16,8914,8983,8914,8984,787442,0.009892086330935301
2017-03-17,9003,9003,8939,8954,250443,-0.0033392698130009224
2017-03-20,8934,8953,8845,8904,813041,-0.005584096493187363
2017-03-21,8914,8953,8899,8919,1304746,0.0016846361185984815
2017-03-22,8909,8963,8894,8919,507692,0.0
2017-03-23,8953,8953,8869,8900,388933,-0.002130283664087851
2017-03-24,8909,8948,8889,8949,666987,0.005505617977528132
2017-03-27,8968,9003,8944,8974,1033155,0.002793608224382682
2017-03-28,8973,9042,8973,9043,886234,0.007688878983730829
2017-03-29,9071,9076,9013,9078,846430,0.003870396992148528
2017-03-30,9076,9081,9042,9053,298357,-0.0027539105529852392
2017-03-31,9061,9155,9061,9142,671842,0.009830995250193375
2017-04-03,9165,9313,9141,9309,1447502,0.018267337562896557
2017-04-04,9333,9352,9264,9280,2321843,-0.0031152647975077885
2017-04-05,9308,9352,9269,9314,2456072,0.0036637931034482207
2017-04-06,9313,9387,9249,9389,2192117,0.008052394245222194
2017-04-07,9417,9417,9347,9393,588108,0.00042603046117806187
2017-04-10,9402,9412,9175,9181,700505,-0.022569998935377367
2017-04-11,9210,9293,9141,9240,1141957,0.006426315216207401
2017-04-12,9235,9283,9205,9250,590362,0.0010822510822510178
2017-04-13,9235,9298,9235,9290,373338,0.00432432432432428
2017-04-14,9269,9303,9210,9220,449528,-0.00753498385360607
2017-04-17,9249,9372,9225,9374,785483,0.016702819956616155
2017-04-18,9422,9442,9367,9422,1479821,0.0051205461915937445
2017-04-19,9437,9466,9407,9452,1743384,0.003184037359371672
2017-04-20,9456,9496,9442,9472,1356509,0.0021159542953872457
2017-04-21,9501,9516,9422,9467,915698,-0.0005278716216216006
2017-04-24,9466,9466,9313,9324,1400170,-0.015105101933030496
2017-04-25,9382,9407,9352,9407,1439310,0.008901758901758816
2017-04-26,9446,9466,9422,9442,843629,0.0037206335707451466
2017-04-27,9472,9477,9372,9383,1135104,-0.006248676127939001
2017-04-28,9412,9447,9322,9368,440549,-0.0015986358307576998
2017-05-02,9362,9407,9342,9368,212405,0.0
2017-05-04,9372,9512,9372,9507,676246,0.0148377455166524
2017-05-08,9541,9721,9541,9716,1130162,0.021983801409487747
2017-05-10,9771,9776,9646,9676,879583,-0.004116920543433489
2017-05-11,9681,9766,9666,9761,477733,0.008784621744522436
2017-05-12,9776,9810,9671,9711,226199,-0.005122425980944589
2017-05-15,9671,9761,9661,9711,756675,0.0
2017-05-16,9766,9766,9616,9642,969397,-0.007105344454742091
2017-05-17,9666,9676,9616,9632,767189,-0.001037129226301614
2017-05-18,9551,9611,9512,9582,1776414,-0.005191029900332267
2017-05-19,9606,9671,9596,9617,1167261,0.00365268211229397
2017-05-22,9696,9696,9611,9656,88661,0.004055318706457367
2017-05-23,9681,9701,9631,9701,257278,0.004660314830157386
2017-05-24,9701,9751,9671,9731,718321,0.0030924646943613077
2017-05-25,9756,9785,9696,9706,434637,-0.002569109032987349
2017-05-26,9706,9756,9691,9731,873756,0.002575726354832053
2017-05-29,9736,9756,9671,9686,562385,-0.0046243962593772725
2017-05-30,9711,9766,9671,9741,1008150,0.005678298575263252
2017-05-31,9795,9840,9761,9811,1650741,0.007186120521507133
2017-06-01,9840,9865,9790,9861,948119,0.005096320456630332
2017-06-02,9910,9955,9880,9940,1150449,0.00801135787445495
2017-06-05,9960,10034,9950,10035,1072004,0.009557344064386353
2017-06-07,10059,10149,10020,10150,810720,0.011459890383657134
2017-06-08,10194,10264,10159,10264,834223,0.011231527093596094
2017-06-09,10269,10298,10214,10299,1011725,0.0034099766173032453
2017-06-12,10234,10234,10025,10060,1954036,-0.023206136518108544
2017-06-13,10059,10179,10059,10179,1425973,0.011829025844930507
2017-06-14,10259,10288,10169,10199,1056842,0.0019648295510363845
2017-06-15,10229,10234,10089,10189,370256,-0.000980488283164993
2017-06-16,10169,10209,10119,10204,430279,0.0014721758759446146
2017-06-19,10204,10323,10204,10314,193519,0.010780086240689934
2017-06-20,10368,10398,10279,10289,1216959,-0.002423889858444883
2017-06-21,10249,10259,10169,10189,567007,-0.00971911750413057
2017-06-22,10234,10259,10129,10140,366772,-0.004809107861419193
2017-06-23,10164,10259,10164,10239,447450,0.009763313609467472
2017-06-26,10279,10283,10204,10259,586524,0.001953315753491447
2017-06-27,10318,10358,10274,10309,787647,0.00487376937323325
2017-06-28,10259,10303,10189,10204,1777830,-0.010185275002425054
2017-06-29,10249,10293,10199,10229,247540,0.002450019600156894
2017-06-30,10174,10288,10174,10254,301555,0.002444031674650571
2017-07-03,10209,10269,10109,10169,793575,-0.008289448020284751
2017-07-04,10179,10194,10059,10110,428452,-0.0058019470941095275
2017-07-05,10109,10154,10084,10150,515522,0.003956478733926794
2017-07-06,10174,10219,10174,10194,507620,0.004334975369458149
2017-07-07,10199,10239,10184,10229,671394,0.003433392191485085
2017-07-10,10239,10239,10114,10140,129437,-0.008700752761755748
2017-07-11,10159,10159,10059,10090,84906,-0.004930966469428033
2017-07-12,10089,10104,9945,9965,652147,-0.012388503468780954
