Date,Open,High,Low,Close,Volume,Change
2010-03-15,19418,19470,19142,19221,2517123,-0.009992274014936853
2010-03-16,19265,19305,19166,19267,1361632,0.002393215753602851
2010-03-17,19414,19648,19270,19643,4026041,0.01951523330046201
2010-03-18,19571,19679,19527,19562,1667518,-0.004123606373771849
2010-03-19,19614,19705,19549,19684,969079,0.0062365811266742455
2010-03-22,19547,19570,19358,19454,1319041,-0.011684616947774895
2010-03-23,19567,19714,19559,19650,1013738,0.010075048833144917
2010-03-24,19788,19796,19605,19650,1363147,0.0
2010-03-25,19624,19725,19619,19674,1092191,0.001221374045801582
2010-03-26,19665,19793,19563,19784,2124517,0.005591135508793421
2010-03-29,19605,19831,19605,19735,1213914,-0.002476748887990321
2010-03-30,19847,19870,19792,19864,825244,0.00653661008360773
2010-03-31,19853,19858,19729,19789,883019,-0.0037756745871928565
2010-04-01,19725,20121,19725,20104,1510948,0.015917934205871953
2010-04-02,20129,20208,20067,20190,2025760,0.004277755670513361
2010-04-05,20228,20285,20161,20298,1487860,0.005349182763744409
2010-04-06,20320,20352,20240,20307,1839604,0.0004433934377772175
2010-04-07,20311,20338,20257,20272,978075,-0.0017235436056531883
2010-04-08,20193,20356,20188,20320,1132284,0.0023677979479084232
2010-04-09,20312,20348,20056,20227,1950812,-0.00457677165354331
2010-04-12,20294,20334,19968,20063,1741132,-0.008107974489543701
2010-04-13,20063,20128,19913,20031,1610077,-0.0015949758261476488
2010-04-14,20087,20368,20087,20332,1868595,0.015026708601667327
2010-04-15,20409,20445,20281,20401,1186827,0.0033936651583710287
2010-04-16,20320,20391,20123,20275,1465051,-0.00617616783491004
2010-04-19,20012,20148,19882,19928,1743321,-0.01711467324290994
2010-04-20,20020,20096,19952,20050,1756784,0.006122039341629915
2010-04-21,20166,20430,20166,20372,1031514,0.016059850374064766
2010-04-22,20257,20311,20148,20307,1296032,-0.0031906538386019534
2010-04-23,20352,20391,20212,20279,910062,-0.0013788348845226173
2010-04-26,20389,20571,20389,20494,1407380,0.010602100695300543
2010-04-27,20483,20492,20357,20477,1276182,-0.0008295110764126035
2010-04-28,20080,20203,20022,20209,1494036,-0.013087854666210874
2010-04-29,20310,20483,20071,20219,2498109,0.0004948290365678343
2010-04-30,20331,20403,20313,20377,758179,0.00781443196992937
2010-05-03,20279,20351,20012,20057,1404060,-0.015703979977425564
2010-05-04,20182,20209,19987,20057,1333750,0.0
2010-05-06,19615,19666,19536,19615,1590362,-0.02203719399710824
2010-05-07,19196,19288,18952,19170,2895609,-0.022686719347438156
2010-05-10,19310,19549,19257,19534,2070464,0.01898800208659357
2010-05-11,19747,19756,19362,19418,1476774,-0.005938363878365882
2010-05-12,19481,19593,19329,19356,1312022,-0.0031929137913276895
2010-05-13,19524,19787,19512,19756,1157383,0.0206654267410622
2010-05-14,19650,19769,19458,19699,1406753,-0.0028851994330836295
2010-05-17,19435,19435,19142,19224,1637554,-0.024112899131935595
2010-05-18,19352,19368,19032,19157,2008083,-0.0034852267998335407
2010-05-19,18992,18997,18699,18956,3520866,-0.01049224826434203
2010-05-20,18859,19032,18548,18663,2598414,-0.015456847436167931
2010-05-24,18504,18836,18504,18786,1948259,0.006590580292557435
2010-05-25,18626,18626,18065,18285,3305389,-0.02666879591184923
2010-05-26,18387,18540,18173,18392,7091429,0.0058517910855893085
2010-05-27,18315,18747,18209,18707,1554182,0.017127011744236587
2010-05-28,18943,18957,18748,18903,1690805,0.01047736141551292
2010-05-31,18887,19126,18882,19134,1979678,0.012220282494842083
2010-06-01,19051,19117,18965,19026,1227092,-0.005644402634054524
2010-06-03,19161,19465,19112,19458,2018149,0.022705771050141932
2010-06-04,19448,19488,19373,19484,1496364,0.0013362113269606013
2010-06-07,19036,19165,18937,19172,1503322,-0.016013138985834563
2010-06-08,19162,19361,19045,19328,1460034,0.008136866263300568
2010-06-09,19320,19324,19129,19217,1239375,-0.005742963576158888
2010-06-10,19258,19374,19166,19295,1504939,0.004058906176822585
2010-06-11,19520,19602,19403,19587,1753641,0.015133454262762358
2010-06-14,19659,19889,19641,19773,1478530,0.009496094348292239
2010-06-15,19760,19858,19683,19801,1237875,0.0014160724219896004
2010-06-16,19950,19991,19842,19967,1008760,0.008383414979041381
2010-06-17,19954,19999,19888,19952,960352,-0.0007512395452496934
2010-06-18,19941,19999,19888,20000,838483,0.002405773857257376
2010-06-21,20143,20359,20131,20273,1421292,0.01364999999999994
2010-06-22,20128,20239,20120,20236,969025,-0.0018250875548759815
2010-06-23,20066,20204,20066,20110,1317761,-0.006226526981616964
2010-06-24,20102,20306,20057,20251,1351930,0.007011437095972184
2010-06-25,20062,20234,19995,20057,1242933,-0.009579773838328975
2010-06-28,20083,20182,20049,20137,1115023,0.003988632397666558
2010-06-29,20127,20258,19866,19895,893551,-0.012017678899538198
2010-06-30,19568,19720,19524,19716,1779351,-0.008997235486303046
2010-07-01,19577,19611,19257,19496,1936251,-0.011158449989855934
2010-07-02,19489,19578,19329,19378,1632157,-0.006052523594583525
2010-07-05,19369,19461,19316,19427,1129145,0.0025286407265971977
2010-07-06,19357,19545,19089,19543,1281991,0.005971071189581512
2010-07-07,19583,19583,19316,19413,2630825,-0.006651998157908179
2010-07-08,19703,19773,19645,19743,702368,0.01699891825065669
2010-07-09,19825,20053,19719,20045,1487769,0.01529656080636177
2010-07-12,20102,20139,20034,20152,867892,0.0053379895235718955
2010-07-13,20187,20395,20162,20219,1061222,0.003324732036522393
2010-07-14,20395,20577,20395,20502,2052096,0.013996735743607491
2010-07-15,20413,20504,20394,20435,836061,-0.0032679738562091387
2010-07-16,20404,20444,20213,20236,1193332,-0.009738194274529044
2010-07-19,19924,20220,19924,20099,935140,-0.006770112670488215
2010-07-20,20102,20199,19970,20132,820647,0.0016418727299865044
2010-07-21,20287,20386,20188,20334,1594483,0.010033777071329242
2010-07-22,20189,20414,20172,20182,1023097,-0.007475164748696805
2010-07-23,20413,20482,20317,20444,1550135,0.012981865028242945
2010-07-26,20501,20615,20435,20597,776666,0.007483858344746519
2010-07-27,20632,20659,20572,20590,944514,-0.0003398553187357045
2010-07-28,20606,20701,20558,20671,876174,0.003933948518698438
2010-07-29,20606,20698,20606,20658,637309,-0.0006289003918533709
2010-07-30,20637,20642,20461,20489,924894,-0.008180850033885134
2010-08-02,20545,20799,20545,20788,850470,0.014593196349260484
2010-08-03,20874,20884,20794,20858,1575134,0.003367327304214074
2010-08-04,20857,20874,20711,20840,1146533,-0.0008629782337712388
2010-08-05,20874,20938,20683,20779,886904,-0.0029270633397312507
2010-08-06,20750,20809,20632,20779,900583,0.0
2010-08-09,20759,20827,20637,20830,681506,0.0024544010780114256
2010-08-10,20857,20862,20683,20696,628435,-0.0064330292846855874
2010-08-11,20628,20664,20377,20413,1184288,-0.013674139930421325
2010-08-12,20188,20220,20033,20044,2357874,-0.01807671581835102
2010-08-13,20101,20259,20019,20272,1212942,0.011374975054879277
2010-08-16,20212,20217,19901,20226,1497251,-0.002269139700078915
2010-08-17,20198,20404,20065,20394,614802,0.008306140611094692
2010-08-18,20475,20475,20337,20453,619638,0.0028930077473767746
2010-08-19,20444,20745,20423,20724,1340367,0.01324988999168819
2010-08-20,20537,20711,20537,20635,1003263,-0.004294537734028214
2010-08-23,20624,20843,20567,20607,594501,-0.0013569178580082886
2010-08-24,20590,20642,20322,20489,774937,-0.005726209540447447
2010-08-25,20355,20399,20161,20181,1008194,-0.015032456440041031
2010-08-26,20259,20284,20123,20131,1221706,-0.002477577919825613
2010-08-27,20053,20166,20003,20146,1002865,0.000745119467487898
2010-08-30,20360,20501,20284,20497,892780,0.01742281346172936
2010-08-31,20342,20387,20212,20302,1462985,-0.00951358735424701
2010-09-01,20322,20562,20306,20538,1014331,0.011624470495517736
2010-09-02,20741,20767,20537,20644,1003364,0.005161164670367091
2010-09-03,20678,20741,20620,20667,865581,0.0011141251695407917
2010-09-06,20809,20823,20731,20830,1212509,0.007886969565007007
2010-09-07,20814,20823,20745,20755,1124431,-0.00360057609217479
2010-09-08,20659,20698,20527,20631,4189199,-0.0059744639845820124
2010-09-09,20719,20764,20558,20738,2955194,0.005186370025689557
2010-09-10,20741,21020,20741,20917,2894171,0.008631497733629034
2010-09-13,20947,21150,20947,21128,2345148,0.010087488645599274
2010-09-14,21160,21170,21071,21101,1526608,-0.0012779250283982968
2010-09-15,21098,21235,21079,21159,771751,0.002748684896450415
2010-09-16,21150,21186,21037,21042,671380,-0.005529561888558021
2010-09-17,21079,21251,21058,21205,1012423,0.007746411938028608
2010-09-20,21131,21319,21079,21239,690743,0.001603395425607168
2010-09-24,21232,21391,21180,21356,495314,0.005508733932859444
2010-09-27,21453,21564,21449,21565,925412,0.009786476868327343
2010-09-28,21546,21555,21441,21520,689844,-0.0020867145838163736
2010-09-29,21574,21757,21550,21658,1110638,0.006412639405204423
2010-09-30,21612,21684,21604,21678,893776,0.0009234463015974637
2010-10-01,21658,21871,21654,21751,897467,0.0033674693237384368
2010-10-04,21833,21862,21757,21778,727950,0.0012413222380580624
2010-10-05,21720,21841,21712,21813,854301,0.001607126457893182
2010-10-06,21957,22126,21953,22110,1143408,0.013615733736762392
2010-10-07,22079,22109,22022,22077,996603,-0.0014925373134327957
2010-10-08,22049,22094,21957,21997,1180652,-0.0036236807537255444
2010-10-11,22089,22126,21895,21943,1437079,-0.002454880210937871
2010-10-12,21930,21957,21537,21611,3074220,-0.015130109830014171
2010-10-13,21688,21775,21591,21705,1636473,0.004349636759057862
2010-10-14,21797,22001,21792,22010,1002491,0.01405206173692708
2010-10-15,21993,22049,21895,22032,837577,0.0009995456610631948
2010-10-18,22022,22074,21650,21730,1246831,-0.013707334785766134
2010-10-19,21770,21770,21428,21434,1443392,-0.013621721122871633
2010-10-20,21303,21632,21170,21596,1289212,0.007558085285061189
2010-10-21,21661,21671,21370,21639,1162771,0.0019911094647155902
2010-10-22,21684,21925,21661,21897,677630,0.011922916955497076
2010-10-25,21939,22206,21909,22154,731046,0.01173676759373432
2010-10-26,22143,22165,22049,22157,785613,0.00013541572627961962
2010-10-27,22139,22191,21913,22087,1229775,-0.0031592724646838377
2010-10-28,22068,22068,21930,22040,1287533,-0.0021279485670303577
2010-10-29,22058,22068,21600,21845,1865914,-0.008847549909255847
2010-11-01,21823,22126,21676,22134,1799076,0.01322957198443575
2010-11-02,22123,22170,22022,22154,660756,0.0009035872413480917
2010-11-03,22206,22445,22206,22322,1647927,0.007583280671662029
2010-11-04,22311,22454,22311,22431,1509789,0.004883074993280223
2010-11-05,22548,22769,22424,22431,1244903,0.0
2010-11-08,22536,22553,22344,22498,895610,0.002986937720119487
2010-11-09,22490,22543,22379,22548,896843,0.002222419770646189
2010-11-10,22504,22792,22490,22803,679153,0.011309207025013368
2010-11-11,22755,22958,22595,22601,1197419,-0.008858483532868444
2010-11-12,22662,22726,22079,22209,1759879,-0.017344365293571085
2010-11-15,22151,22433,22147,22246,1178436,0.001665991264802491
2010-11-16,22237,22325,21993,22110,1473645,-0.006113458599298793
2010-11-17,21913,22214,21881,22063,1514752,-0.0021257349615558807
2010-11-18,22104,22445,22104,22422,898818,0.0162715859130671
2010-11-19,22478,22580,22416,22587,457165,0.007358843992507413
2010-11-22,22633,22765,22580,22690,808731,0.004560145216274902
2010-11-23,22682,22682,22357,22468,934341,-0.009784045835169675
2010-11-24,22147,22536,22013,22523,1476830,0.002447925939113471
2010-11-25,22575,22640,22349,22571,763014,0.0021311548195177554
2010-11-26,22637,22640,22201,22305,1085233,-0.011785033893048635
2010-11-29,22294,22450,22099,22222,1031073,-0.0037211387581259636
2010-11-30,22219,22531,22151,22538,1475590,0.014220142201422092
2010-12-01,22416,22575,22281,22583,639225,0.0019966279172951573
2010-12-02,22667,22850,22667,22860,1071905,0.012265863702785262
2010-12-03,22935,22998,22858,22962,2383121,0.004461942257217855
2010-12-06,23011,23019,22891,22985,958830,0.0010016549081091064
2010-12-07,22974,23115,22961,23068,1033413,0.0036110506852296
2010-12-08,23057,23155,22958,22966,568969,-0.004421709727761347
2010-12-09,23037,23421,23024,23426,1241329,0.02002960898719852
2010-12-10,23358,23421,23273,23426,1271787,0.0
2010-12-13,23434,23563,23367,23570,986208,0.006147016135917394
2010-12-14,23571,23656,23514,23642,571092,0.0030547305897326016
2010-12-15,23660,23703,23570,23690,1314176,0.002030285085864225
2010-12-16,23580,23773,23580,23673,764580,-0.0007176023638666429
2010-12-17,23721,23903,23673,23867,614574,0.008194990073079111
2010-12-20,23669,23891,23602,23902,2807487,0.0014664599656428745
2010-12-21,23971,24174,23971,24113,1252596,0.008827713162078421
2010-12-22,24107,24162,24063,24132,1046916,0.0007879567038526769
2010-12-23,24130,24169,24012,24086,721445,-0.0019061826620255795
2010-12-24,24079,24162,23999,24006,998235,-0.003321431536992492
2010-12-27,23955,24072,23882,23958,1239780,-0.001999500124968745
2010-12-28,23995,24191,23995,24104,829904,0.006093997829535125
2010-12-29,24111,24372,24111,24381,1795486,0.011491868569531993
2010-12-30,24409,24504,24376,24515,1658776,0.005496083015462894
2011-01-03,24572,24672,24549,24677,864611,0.006608199061798992
2011-01-04,24738,24829,24663,24841,1775016,0.006645864570247628
2011-01-05,24807,24856,24773,24860,1730503,0.0007648645384645825
2011-01-06,24885,24951,24659,24782,1049930,-0.0031375703942075894
2011-01-07,24696,24880,24672,24871,987552,0.0035913162779437346
2011-01-10,24817,24842,24608,24701,1239812,-0.00683526999316475
2011-01-11,24710,24816,24471,24827,1541744,0.0051010080563540505
2011-01-12,24817,24913,24764,24899,1204076,0.002900068473838946
2011-01-13,24968,25080,24768,24950,1991338,0.0020482750311257014
2011-01-14,24951,25194,24728,25205,1182079,0.010220440881763437
2011-01-17,25137,25203,24995,25002,1741390,-0.008053957548105561
2011-01-18,24995,25142,24890,24935,1700909,-0.002679785617150654
2011-01-19,24995,25208,24812,25183,1188031,0.00994585923400848
2011-01-20,25101,25124,25014,25048,1970536,-0.005360759242346025
2011-01-21,25014,25022,24567,24582,2173722,-0.01860427978281698
2011-01-24,24572,24773,24523,24741,1676973,0.006468147424945059
2011-01-25,24885,25043,24797,24889,799605,0.005981973242795258
2011-01-26,24880,25158,24880,25160,2106187,0.010888344248463078
2011-01-27,25170,25247,25124,25192,667577,0.0012718600953895987
2011-01-28,25180,25215,24981,25179,736263,-0.0005160368370911161
2011-01-31,25004,25034,24701,24715,972888,-0.018428055125302878
2011-02-01,24797,24860,24710,24763,640740,0.0019421404005663945
2011-02-07,25033,25155,24797,24846,1864167,0.0033517748253442115
2011-02-08,24933,24933,24639,24657,2594968,-0.0076068582468002965
2011-02-09,24693,24746,24300,24381,1305562,-0.011193575860810268
2011-02-10,24372,24372,23971,24175,2615617,-0.008449202247651888
2011-02-11,24102,24147,23490,23575,2666435,-0.024819027921406445
2011-02-14,23801,24084,23713,24046,2191895,0.01997879109225864
2011-02-15,24044,24265,23882,23967,821433,-0.0032853697080595934
2011-02-16,23946,24162,23759,23766,1441222,-0.008386531480786052
2011-02-17,23837,23957,23462,23665,2098042,-0.00424976857695869
2011-02-18,23696,24039,23683,24046,2072369,0.016099725332769932
2011-02-21,23980,24044,23725,23923,1147446,-0.005115195874573764
2011-02-22,23842,23842,23430,23535,3360711,-0.016218701667851
2011-02-23,23457,23673,23383,23570,1225409,0.0014871468026342871
2011-02-24,23478,23589,23317,23374,773253,-0.008315655494272378
2011-02-25,23387,23482,23273,23490,2000847,0.00496277915632759
2011-02-28,23482,23482,23212,23230,1757724,-0.011068539804171995
2011-03-02,23128,23242,23019,23112,1565542,-0.005079638398622466
2011-03-03,23207,23563,23207,23570,1208082,0.019816545517480133
2011-03-04,23740,24075,23730,24053,2988882,0.020492151039456896
2011-03-07,24034,24039,23611,23620,1770781,-0.01800191244335425
2011-03-08,23589,24008,23589,23880,971468,0.01100762066045724
2011-03-09,23980,24125,23790,23914,1878827,0.0014237855946399591
2011-03-10,23891,23928,23532,23699,2194074,-0.008990549468930298
2011-03-11,23509,23509,23237,23303,3759922,-0.016709565804464366
2011-03-14,23375,23606,23105,23616,2115065,0.013431746985366644
2011-03-15,23482,23790,22667,23043,3923058,-0.024263211382113847
2011-03-16,23297,23602,23184,23570,3637254,0.02287028598706775
2011-03-17,23217,23580,23128,23557,1469517,-0.000551548578701766
2011-03-18,23589,23868,23517,23775,1480623,0.009254149509699827
2011-03-21,23806,23990,23306,23985,1819811,0.008832807570977819
2011-03-22,24059,24093,23980,24090,1714482,0.004377736085053208
2011-03-23,24084,24182,23962,24071,6608816,-0.0007887090078870784
2011-03-24,24169,24381,24157,24385,1935424,0.013044742636367346
2011-03-25,24572,24654,24504,24639,1668720,0.01041623949149062
2011-03-28,24630,24681,24562,24682,815391,0.0017452006980802626
2011-03-29,24676,24860,24604,24871,1202334,0.007657402155416992
2011-03-30,24904,25247,24904,25160,1907413,0.011619958988380086
2011-03-31,25220,25243,25114,25255,1942268,0.003775834658187538
2011-04-01,25251,25453,25243,25460,1578211,0.008117204513957699
2011-04-04,25485,25493,25279,25397,1623334,-0.0024744697564808016
2011-04-05,25387,25579,25301,25554,1120936,0.006181832499901674
2011-04-06,25528,25644,25409,25496,1269860,-0.0022697033732488325
2011-04-07,25528,25609,25301,25397,908296,-0.0038829620332601067
2011-04-08,25215,25592,25215,25453,1417277,0.002204984840729285
2011-04-11,25427,25538,25301,25393,739883,-0.0023572859780772726
2011-04-12,25342,25342,24991,25017,1800630,-0.014807230339069832
2011-04-13,25009,25436,24885,25445,650514,0.017108366310908618
2011-04-14,25436,25663,25211,25669,1933914,0.008803301237964245
2011-04-15,25653,25653,25440,25648,1318669,-0.000818107444777727
2011-04-18,25644,25689,25458,25554,632347,-0.003665003119151633
2011-04-19,25297,25538,25256,25378,791016,-0.006887375753306668
2011-04-20,25575,25994,25575,25998,1370608,0.02443060918906137
2011-04-21,26124,26632,26124,26427,2600296,0.016501269328409895
2011-04-22,26417,26474,26366,26413,1438004,-0.0005297612290460219
2011-04-25,26436,26612,26407,26570,1248325,0.005944042706243158
2011-04-26,26561,26593,26375,26454,827034,-0.0043658261196838355
2011-04-27,26622,26814,26357,26490,1647921,0.0013608528010886634
2011-04-28,26600,26709,26329,26480,2592572,-0.0003775009437523291
2011-04-29,26474,26595,26202,26331,1182824,-0.005626888217522663
2011-05-02,26394,26815,26394,26819,1755893,0.018533287759674888
2011-05-03,26805,26805,26365,26441,1623007,-0.014094485252992284
2011-05-04,26431,26441,26124,26147,1610490,-0.011119095344351626
2011-05-06,25999,25999,25616,25731,1511226,-0.015910047041725606
2011-05-09,25737,25866,25562,25586,1722294,-0.005635225991994064
2011-05-11,25724,25912,25661,25890,1182758,0.011881497694051335
2011-05-12,25665,25786,25427,25434,1479519,-0.017612977983777478
2011-05-13,25572,25577,25181,25396,2493361,-0.0014940630651882891
2011-05-16,25245,25295,25089,25174,2198994,-0.008741534099858228
2011-05-17,25110,25231,25047,25146,1509482,-0.0011122586795900835
2011-05-18,25164,25589,25164,25569,882303,0.016821760916249096
2011-05-19,25589,25637,25065,25097,1302863,-0.018459853729125064
2011-05-20,25124,25291,25016,25278,1488084,0.007212017372594248
2011-05-23,25194,25194,24665,24680,2111664,-0.02365693488408893
2011-05-24,24675,24807,24583,24694,2693643,0.0005672609400324546
2011-05-25,24789,24939,24343,24410,1871085,-0.011500769417672307
2011-05-26,24652,25167,24615,25165,1075316,0.030929946743138093
2011-05-27,25155,25365,25007,25247,766790,0.003258493939995999
2011-05-30,25418,25431,24998,25109,703553,-0.005465995959916037
2011-05-31,25110,25844,25110,25754,1268055,0.02568800031861085
2011-06-01,25786,25832,25572,25722,908638,-0.001242525432942454
2011-06-02,25245,25544,25137,25348,693212,-0.014540082419718492
2011-06-03,25512,25577,25312,25344,1037534,-0.00015780337699222713
2011-06-07,25164,25253,25060,25211,843286,-0.005247790404040442
2011-06-08,25199,25276,24768,24940,1043660,-0.01074927610963472
2011-06-09,24930,24966,24679,24776,2473994,-0.00657578187650365
2011-06-10,24965,25016,24433,24443,2128102,-0.013440426218921497
2011-06-13,24408,24605,24263,24510,2048360,0.0027410710632900237
2011-06-14,24500,24962,24433,24872,1935781,0.014769481844145282
2011-06-15,24966,25020,24661,24980,980684,0.004342232229012533
2011-06-16,24722,24732,24398,24430,1146898,-0.022017614091273008
2011-06-17,24550,24550,23959,24213,1591150,-0.008882521489971373
2011-06-20,24226,24362,24038,24051,3032408,-0.006690620740924302
2011-06-21,24253,24453,24048,24420,2087270,0.015342397405513353
2011-06-22,24586,24764,24529,24632,1617143,0.008681408681408653
2011-06-23,24586,24601,24389,24443,1023010,-0.0076729457616109276
2011-06-24,24533,24930,24533,24924,2702427,0.01967843554391857
2011-06-27,24713,24745,24486,24623,1503730,-0.012076713208152734
2011-06-28,24807,25016,24574,24583,925875,-0.0016244974211103713
2011-06-29,24896,25047,24816,24952,1305897,0.015010373022007029
2011-06-30,25052,25093,24896,25024,2061799,0.002885540237255624
2011-07-01,25281,25418,25204,25323,1572636,0.011948529411764719
2011-07-04,25562,25703,25516,25640,2360226,0.012518264028748671
2011-07-05,25637,25817,25633,25801,2639328,0.006279251170046907
2011-07-06,25778,25875,25728,25886,1656764,0.0032944459517072477
2011-07-07,25866,26077,25827,26029,3130803,0.0055242215869582
2011-07-08,26101,26132,25935,25989,2089072,-0.0015367474739713671
2011-07-11,25848,25875,25656,25703,3267079,-0.011004655815922137
2011-07-12,25427,25427,25110,25165,1936473,-0.020931408784966687
2011-07-13,25253,25325,25093,25292,2880751,0.005046691833896277
2011-07-14,25272,25272,24953,25224,2392184,-0.00268859718488057
2011-07-15,25211,25440,25155,25449,2496486,0.008920076117982845
2011-07-18,25462,25462,25065,25129,2998700,-0.012574167943730563
2011-07-19,25110,25286,25075,25146,1936190,0.0006765092124636496
2011-07-20,25440,25603,25440,25569,1959014,0.016821760916249096
2011-07-21,25534,25567,25321,25419,1910828,-0.005866478939340558
2011-07-22,25637,25728,25521,25722,2796739,0.011920217160391822
2011-07-25,25508,25525,25369,25482,1085484,-0.009330534173081384
2011-07-26,25489,25637,25436,25645,1058941,0.006396672160740913
2011-07-27,25453,25747,25413,25731,1289380,0.003353480210567472
2011-07-28,25369,25833,25262,25487,1055724,-0.00948272511756243
2011-07-29,25480,25499,25167,25178,1675374,-0.012123827833797618
2011-08-01,25472,25734,25472,25672,3508876,0.0196203034395106
2011-08-02,25472,25472,24974,25028,2810434,-0.025085696478653774
2011-08-03,24478,24567,24248,24283,7471469,-0.02976666133929995
2011-08-04,24478,24478,23692,23727,6227892,-0.02289667668739448
2011-08-05,22787,23214,22711,22882,7388004,-0.03561343616976442
2011-08-08,22652,22874,20976,22010,9048810,-0.038108556944323024
2011-08-09,21576,21617,19871,21196,13856428,-0.03698318945933665
2011-08-10,22155,22164,21133,21196,11501589,0.0
2011-08-11,20413,21515,20366,21222,5224374,0.0012266465370824875
2011-08-12,21536,21536,20844,20960,5270977,-0.012345679012345734
2011-08-16,21532,21939,21520,21937,4069563,0.0466125954198473
2011-08-17,21812,22269,21777,22078,5754722,0.006427496923006704
2011-08-18,22060,22070,21316,21630,5512135,-0.02029169308814205
2011-08-19,20954,20954,20298,20308,5381302,-0.06111881645862227
2011-08-22,20298,20546,19841,19942,7737741,-0.01802245420523929
2011-08-23,20085,20805,20045,20686,3650807,0.037308193761909525
2011-08-24,20918,20941,20256,20456,4125552,-0.011118630958135922
2011-08-25,20881,21045,20559,20608,3112476,0.007430582714118117
2011-08-26,20501,20800,20457,20782,2463964,0.008443322981366519
2011-08-29,21108,21493,20839,21372,3062424,0.028389952843807187
2011-08-30,21603,21762,21451,21599,4554835,0.010621373760059782
2011-08-31,21595,21979,21464,21987,4405163,0.01796379462012121
2011-09-01,21984,22586,21948,21965,4694144,-0.001000591258470962
2011-09-02,21939,22111,21595,21742,6831317,-0.010152515365353998
2011-09-05,21416,21446,20781,20791,3839662,-0.04374022629012975
2011-09-06,20325,20904,20289,20623,8330706,-0.008080419412245687
2011-09-07,21127,21455,20959,21459,4534956,0.04053726421956072
2011-09-08,21694,21785,21406,21563,3461834,0.004846451372384486
2011-09-09,21406,21612,21122,21143,3361499,-0.019477809210221242
2011-09-14,21130,21172,20390,20512,4159824,-0.029844392943290887
2011-09-15,20954,21172,20448,20791,5441797,0.013601794071762763
2011-09-16,21225,21681,21201,21580,4066371,0.037949112596796786
2011-09-19,21451,21557,21225,21394,5461260,-0.008619091751621899
2011-09-20,21302,21677,21067,21623,2712403,0.010703935682901733
2011-09-21,21659,22023,21506,21801,5641752,0.008231975211580256
2011-09-22,21269,21346,20872,21036,6652594,-0.03509013348011558
2011-09-23,20303,20425,19861,19906,14978014,-0.05371743677505225
2011-09-26,20069,20281,19417,19466,10856447,-0.02210388827489196
2011-09-27,20040,20501,19951,20512,6583901,0.05373471694236098
2011-09-28,20673,20772,20281,20288,4950808,-0.010920436817472678
2011-09-29,20181,20872,20090,20871,5801395,0.028736198738170238
2011-09-30,20844,21045,20533,20888,6569338,0.000814527334578985
2011-10-04,19987,20176,19667,20181,4874134,-0.033847184986595225
2011-10-05,20320,20330,19717,19797,6013311,-0.01902779842426039
2011-10-06,20256,20655,20242,20330,7047483,0.026923271202707433
2011-10-07,20854,21024,20795,20914,8316619,0.02872602065912444
2011-10-10,20922,21193,20918,20942,5754812,0.0013388161040450708
2011-10-11,21479,21493,21288,21317,4288347,0.01790659917868398
2011-10-12,21311,21479,21103,21482,4883306,0.007740301168081887
2011-10-13,21708,21799,21595,21604,3667859,0.0056791732613350465
2011-10-14,21567,21780,21392,21725,4044636,0.005600814663951015
2011-10-17,21920,22081,21870,22059,3784048,0.015373993095512128
2011-10-18,21659,21839,21586,21700,2270926,-0.016274536470374912
2011-10-19,21920,21974,21677,21984,2026882,0.013087557603686628
2011-10-20,21962,22146,21366,21372,3053756,-0.027838427947598277
2011-10-21,21632,21808,21406,21730,3423792,0.01675088901366273
2011-10-24,21984,22513,21966,22497,3546605,0.03529682466635986
2011-10-25,22518,22591,22381,22439,4451477,-0.002578121527314736
2011-10-26,22210,22499,22146,22474,1703975,0.0015597843041132986
2011-10-27,22581,22851,22426,22859,3197128,0.017130906825665315
2011-10-28,23228,23354,22874,22964,5671615,0.004593376788135872
2011-10-31,22951,23119,22625,22779,2860497,-0.008056087789583666
2011-11-01,22499,22932,22499,22701,3048777,-0.0034242065059924
2011-11-02,22164,22522,22121,22527,2802995,-0.007664860578829091
2011-11-03,22625,22625,22046,22160,2052544,-0.016291561237625984
2011-11-04,22540,22937,22540,22899,3258009,0.03334837545126357
2011-11-07,22887,22932,22716,22764,3187582,-0.005895453949954166
2011-11-08,22838,22878,22543,22557,1182478,-0.009093305218766501
2011-11-09,22760,22881,22547,22659,1195868,0.004521877909296368
2011-11-10,22086,22138,21557,21568,5128632,-0.04814863851008433
2011-11-11,21847,22085,21547,22045,13952587,0.022116097922848743
2011-11-14,22322,22643,22322,22515,3204942,0.021320027217055948
2011-11-15,22399,22518,22269,22381,5379477,-0.0059515878303353364
2011-11-16,22458,22693,21894,21946,2716305,-0.01943612885930035
2011-11-17,22037,22264,21677,22267,3585390,0.014626811264011774
2011-11-18,21903,21948,21612,21737,6484312,-0.023802038891633348
2011-11-21,21708,21708,21346,21495,10035738,-0.01113309104292226
2011-11-22,21225,21637,21206,21614,5373350,0.005536171202605189
2011-11-23,21603,21603,21045,21101,4338483,-0.023734616452299462
2011-11-24,20990,21316,20945,21187,4905181,0.004075636225771229
2011-11-25,21045,21142,20891,21032,2302429,-0.007315806862698837
2011-11-28,21311,21528,21288,21522,2266511,0.023297831875237707
2011-11-29,21731,22106,21612,22112,5533570,0.02741380912554603
2011-11-30,22018,22070,21870,21992,8422083,-0.00542691751085389
2011-12-01,22851,23022,22750,22886,11195920,0.04065114587122598
